Date,Week No. ,Offer Type,Country,Vendor Name,Brand Name,Device Name,Device Capacity,Price Segmnet ,Tariff Name,Tariff Type,Tariff Segment,Upfront Cost ,Stickee TMC,Corrected TMC,Device Monthly Cost ,Tariff Term,Stickee TCO,Calculated TCO,Calculated TCO TI,Total Disc.,Total Disc. TI,Effective Price ,Effective Price TI,Cash Disc. ,Phone Plan Disc. ,Rate Plan Disc. ,W.Avg TI Disc,TI (Apple),TI (Samsung),TI (Google),Total Comp Offers ,GWP,Gift Card ,Free Susbcription ,PWP,Promotional Code 
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,67,67,-,24,1638,1638,1456,0,182,1638,1275,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S22,128GB,Mid Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,65,65,-,24,1610,1610,1489,0,121,1610,1367,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,67,67,-,24,1638,1638,1456,0,182,1638,1275,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,30,60,60,-,24,1470,1470,1349,0,121,1470,1227,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,30,62,62,-,24,1518,1518,1336,0,182,1518,1155,0,0,0,182,229,155,53,102,,,102,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,30,70,70,-,24,1710,1710,1528,0,182,1710,1347,0,0,0,182,229,155,53,102,,,102,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,30,51,51,-,24,1254,1254,1072,0,182,1254,891,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 13,128GB,Mid Segment,Essentials 25GB,Data Plan,Premium,50,57,57,-,24,1418,1418,1236,0,182,1418,1055,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,No Frills 5GB,Data Plan,Standard,120,41,41,-,24,1104,1104,993,0,111,1104,882,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,No Frills 5GB,Data Plan,Standard,70,25,25,-,24,670,670,559,0,111,670,448,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,20,42,42,-,24,1028,1028,907,0,121,1028,785,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Full Works iPhone,Data Plan,Ultra Premium,30,77,77,-,24,1878,1878,1696,0,182,1878,1515,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,50,55,55,-,24,1370,1370,1188,0,182,1370,1007,0,0,0,182,229,155,53,102,,,102,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 13,128GB,Mid Segment,Full Works iPhone,Data Plan,Ultra Premium,30,77,77,-,24,1878,1878,1696,0,182,1878,1515,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,All Rounder 5GB,Data Plan,Standard,50,52,52,-,24,1298,1298,1187,0,111,1298,1076,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 13 Mini,128GB,Mid Segment,Essentials 1GB,Data Plan,Standard,100,45,45,-,24,1180,1180,998,0,182,1180,817,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S22 Ultra,128GB,Ultra Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,86,86,-,24,2094,2094,1973,0,121,2094,1851,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,0,33,33,-,24,792,792,671,0,121,792,549,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S22 Ultra,128GB,Ultra Premium Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,30,92,92,-,24,2238,2238,2117,0,121,2238,1995,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S22,128GB,Mid Segment,Essentials 125GB,Data Plan,Ultra Premium,30,63,63,-,24,1542,1542,1421,0,121,1542,1299,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,30,49,49,-,24,1206,1206,1024,0,182,1206,843,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,30,49,49,-,24,1206,1206,1095,0,111,1206,984,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,70,58,58,-,24,1462,1462,1280,0,182,1462,1099,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essential 25GB,Data Plan,Premium,0,38,38,-,24,912,912,454,337,458,575,-5,0,0,337,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,No Frills 5GB,Data Plan,Standard,70,37,37,-,24,958,958,847,0,111,958,736,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,57,57,-,24,1398,1398,1277,0,121,1398,1155,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,51,51,-,24,1274,1274,1153,0,121,1274,1031,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S22,128GB,Mid Segment,Essential 100GB,Data Plan,Ultra Premium,0,56,56,-,24,1344,1344,1223,0,121,1344,1101,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,10,56,56,-,24,1354,1354,1243,0,111,1354,1132,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,All Rounder 25GB,Data Plan,Premium,50,57,57,-,24,1418,1418,1297,0,121,1418,1175,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essentials 5GB,Data Plan,Standard,150,30,30,-,24,870,870,749,0,121,870,627,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,No Frills 25GB,Data Plan,Premium,70,58,58,-,24,1462,1462,1280,0,182,1462,1099,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Full Works,Data Plan,Ultra Premium,0,53,53,-,24,1272,1272,1161,0,111,1272,1050,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,Essentials 5GB,Data Plan,Standard,50,42,42,-,24,1058,1058,876,0,182,1058,695,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Round iPhone 25GB,Data Plan,Premium,50,55,55,-,24,1370,1370,1188,0,182,1370,1007,0,0,0,182,229,155,53,102,,,102,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,Essentials 25GB,Data Plan,Premium,30,45,45,-,24,1110,1110,928,0,182,1110,747,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Essentials 25GB,Data Plan,Premium,30,45,45,-,24,1110,1110,999,0,111,1110,888,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S22,128GB,Mid Segment,Essentials 5GB,Data Plan,Standard,100,54,54,-,24,1396,1396,1275,0,121,1396,1153,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,No Frills 125GB,Data Plan,Ultra Premium,30,54,54,-,24,1326,1326,1215,0,111,1326,1104,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S22 Ultra,128GB,Ultra Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,89,89,-,24,2166,2166,2045,0,121,2166,1923,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,64,64,-,24,1566,1566,1384,0,182,1566,1203,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,No Frills 25GB,Data Plan,Premium,50,42,42,-,24,1058,1058,876,0,182,1058,695,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,50,85,85,-,24,2090,2090,1908,0,182,2090,1727,0,0,0,182,229,155,53,102,,,102,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,20,30,30,-,24,740,740,619,0,121,740,497,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials 5GB,Data Plan,Standard,100,58,58,-,24,1492,1492,1310,0,182,1492,1129,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,0,43,43,-,24,1032,1032,921,0,111,1032,810,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,49,49,-,24,1226,1226,1044,0,182,1226,863,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,61,61,-,24,1514,1514,1332,0,182,1514,1151,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,50,73,73,-,24,1802,1802,1620,0,182,1802,1439,0,0,0,182,229,155,53,102,,,102,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Full Works,Data Plan,Ultra Premium,0,65,65,-,24,1560,1560,1449,0,111,1560,1338,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,30,60,60,-,24,1470,1470,1349,0,121,1470,1227,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,30,47,47,-,24,1158,1158,1047,0,111,1158,936,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,0,55,55,-,24,1320,1320,1209,0,111,1320,1098,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,Full Works,Data Plan,Ultra Premium,30,67,67,-,24,1638,1638,1517,0,121,1638,1395,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 13 Mini,128GB,Mid Segment,Essentials 5GB,Data Plan,Standard,80,48,48,-,24,1232,1232,1050,0,182,1232,869,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,No Frills 1GB,Data Plan,Standard,170,26,26,-,24,794,794,673,0,121,794,551,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,10,53,53,-,24,1282,1282,1171,0,111,1282,1060,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,0,50,50,-,24,1200,1200,1079,0,121,1200,957,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Full Works,Data Plan,Ultra Premium,0,63,63,-,24,1512,1512,1391,0,121,1512,1269,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,70,64,64,-,24,1606,1606,1424,0,182,1606,1243,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,20,49,49,-,24,1196,1196,1085,0,111,1196,974,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,20,32,32,-,24,788,788,677,0,111,788,566,0,0,0,111,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,55,55,-,24,1350,1350,1168,0,182,1350,987,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Apple,iPhone 13,128GB,Mid Segment,No Frills 1GB,Data Plan,Standard,110,44,44,-,24,1166,1166,984,0,182,1166,803,0,0,0,182,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essential 100GB,Data Plan,Ultra Premium,0,44,44,-,24,1056,1056,598,337,458,719,139,0,0,337,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,No Frills 25GB,Data Plan,Premium,70,78,78,-,24,1942,1942,1821,0,121,1942,1699,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,No Frills 5GB,Data Plan,Standard,120,69,69,-,24,1776,1776,1655,0,121,1776,1533,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,30,94,94,-,24,2286,2286,2165,0,121,2286,2043,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,All Rounder 5GB,Data Plan,Standard,100,78,78,-,24,1972,1972,1851,0,121,1972,1729,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,64,64,-,24,1566,1566,1445,0,121,1566,1323,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,Full Works,Data Plan,Ultra Premium,30,77,77,-,24,1878,1878,1757,0,121,1878,1635,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,30,63,63,-,24,1542,1542,1421,0,121,1542,1299,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,Essentials 25GB,Data Plan,Premium,50,61,61,-,24,1514,1514,1393,0,121,1514,1271,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,Essentials 5GB,Data Plan,Standard,100,58,58,-,24,1492,1492,1371,0,121,1492,1249,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,88,88,-,24,2142,2142,2021,0,121,2142,1899,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,67,67,-,24,1638,1638,1517,0,121,1638,1395,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Essentials 25GB,Data Plan,Premium,50,81,81,-,24,1994,1994,1873,0,121,1994,1751,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,50,80,80,-,24,1970,1970,1849,0,121,1970,1727,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,All Rounder 125GB,Data Plan,Ultra Premium,30,69,69,-,24,1686,1686,1565,0,121,1686,1443,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,No Frills 5GB,Data Plan,Standard,120,55,55,-,24,1440,1440,1319,0,121,1440,1197,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,All Rounder 25GB,Data Plan,Premium,50,87,87,-,24,2138,2138,2017,0,121,2138,1895,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,30,70,70,-,24,1710,1710,1589,0,121,1710,1467,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,61,61,-,24,1514,1514,1393,0,121,1514,1271,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,All Rounder 25GB,Data Plan,Premium,50,67,67,-,24,1658,1658,1537,0,121,1658,1415,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,85,85,-,24,2090,2090,1969,0,121,2090,1847,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Essentials 5GB,Data Plan,Standard,100,72,72,-,24,1828,1828,1707,0,121,1828,1585,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,No Frills 25GB,Data Plan,Premium,70,58,58,-,24,1462,1462,1341,0,121,1462,1219,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,All Rounder 125GB,Data Plan,Ultra Premium,30,89,89,-,24,2166,2166,2045,0,121,2166,1923,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,30,83,83,-,24,2022,2022,1901,0,121,2022,1779,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,91,91,-,24,2214,2214,2093,0,121,2214,1971,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Full Works,Data Plan,Ultra Premium,30,101,101,-,24,2454,2454,2333,0,121,2454,2211,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,All Rounder 5GB,Data Plan,Standard,100,64,64,-,24,1636,1636,1515,0,121,1636,1393,0,0,0,121,229,155,53,0,,,,,
Jul 17 2023,29,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,50,60,60,-,24,1490,1490,1369,0,121,1490,1247,0,0,0,121,229,155,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,71,71,-,24,1734,1734,1553,0,181,1734,1371,0,0,0,181,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,0,43,43,-,24,1032,1032,921,0,111,1032,811,0,0,0,111,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,All Rounder 5GB,Data Plan,Standard,50,52,52,-,24,1298,1298,1187,0,111,1298,1077,0,0,0,111,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essential 100GB,Data Plan,Ultra Premium,,41,41,-,24,984,984,526,337,458,647,68,0,0,337,121,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,70,76,76,-,24,1894,1894,1713,0,181,1894,1531,0,0,0,181,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,All Rounder 5GB,Data Plan,Standard,50,34,34,-,24,866,866,755,0,111,866,645,0,0,0,111,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,50,73,73,-,24,1802,1802,1621,0,181,1802,1439,0,0,0,181,229,154,53,480,,,480,,
Jul 24 2023,30,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,No Frills 25GB,Data Plan,Premium,70,78,78,-,24,1942,1942,1821,0,121,1942,1700,0,0,0,121,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,50,59,59,-,24,1466,1466,1285,0,181,1466,1103,0,0,0,181,229,154,53,480,,,480,,
Jul 24 2023,30,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,30,63,63,-,24,1542,1542,1421,0,121,1542,1300,0,0,0,121,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,20,37,37,-,24,908,908,797,0,111,908,687,0,0,0,111,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,All Rounder 25GB,Data Plan,Premium,30,57,57,-,24,1398,1398,1287,0,111,1398,1177,0,0,0,111,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,61,61,-,24,1514,1514,1393,0,121,1514,1272,0,0,0,121,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,Essentials 125GB,Data Plan,Ultra Premium,30,53,53,-,24,1302,1302,845,336,457,966,388,0,0,336,121,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Essentials 1GB,Data Plan,Standard,80,35,35,-,24,920,920,799,0,121,920,678,0,0,0,121,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,50,79,79,-,24,1946,1946,1765,0,181,1946,1583,0,0,0,181,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,0,41,41,-,24,984,984,863,0,121,984,742,0,0,0,121,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,73,73,-,24,1802,1802,1621,0,181,1802,1439,0,0,0,181,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Round iPhone 25GB,Data Plan,Premium,50,73,73,-,24,1802,1802,1621,0,181,1802,1439,0,0,0,181,229,154,53,480,,,480,,
Jul 24 2023,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,50,67,67,-,24,1658,1658,1477,0,181,1658,1295,0,0,0,181,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,71,71,-,24,1734,1734,1553,0,181,1734,1371,0,0,0,181,229,154,53,0,,,,,
Jul 24 2023,30,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,All Rounder 5GB,Data Plan,Standard,100,54,54,-,24,1396,1396,939,336,457,1060,482,0,0,336,121,229,154,53,0,,,,,
